INFO:0:train:(22228.404296875, tensor(4.3070))
INFO:15989:train:(540.2260131835938, tensor(0.2196))
INFO:15989:test:(5549.8017578125, tensor(1.4396))
INFO:15990:train:(540.6480102539062, tensor(0.2197))
INFO:15990:test:(5433.51708984375, tensor(1.4147))
INFO:15991:train:(541.9505615234375, tensor(0.2196))
INFO:15991:test:(5760.53125, tensor(1.5231))
INFO:15992:train:(544.5501098632812, tensor(0.2199))
INFO:15992:test:(5355.30126953125, tensor(1.3876))
INFO:15993:train:(542.9539184570312, tensor(0.2199))
INFO:15993:test:(5600.91259765625, tensor(1.4465))
INFO:15994:train:(538.8626708984375, tensor(0.2195))
INFO:15994:test:(5969.1015625, tensor(1.5992))
INFO:15995:train:(539.4075317382812, tensor(0.2193))
INFO:15995:test:(5410.38134765625, tensor(1.4076))
INFO:15996:train:(542.427490234375, tensor(0.2200))
INFO:15996:test:(5859.61328125, tensor(1.5585))
INFO:15997:train:(545.1649780273438, tensor(0.2199))
INFO:15997:test:(6070.45751953125, tensor(1.6094))
INFO:15998:train:(539.8828125, tensor(0.2195))
INFO:15998:test:(5518.50634765625, tensor(1.4297))
INFO:15999:train:(542.534912109375, tensor(0.2197))
INFO:15999:test:(5445.41162109375, tensor(1.4226))
INFO:16000:train:(543.9325561523438, tensor(0.2202))
INFO:16000:test:(5490.2451171875, tensor(1.4202))
INFO:16001:train:(539.4827270507812, tensor(0.2193))
INFO:16001:test:(6046.85791015625, tensor(1.6136))
INFO:16002:train:(541.8310546875, tensor(0.2201))
INFO:16002:test:(5596.166015625, tensor(1.4513))
INFO:16003:train:(544.3333129882812, tensor(0.2195))
INFO:16003:test:(5764.30322265625, tensor(1.5179))
INFO:16004:train:(543.4619750976562, tensor(0.2200))
INFO:16004:test:(5411.15234375, tensor(1.4066))
INFO:16005:train:(541.63134765625, tensor(0.2196))
INFO:16005:test:(5453.109375, tensor(1.4169))
INFO:16006:train:(538.6383666992188, tensor(0.2194))
INFO:16006:test:(5440.896484375, tensor(1.4134))
INFO:16007:train:(541.543701171875, tensor(0.2198))
INFO:16007:test:(5501.5048828125, tensor(1.4318))
INFO:16008:train:(540.0322875976562, tensor(0.2197))
INFO:16008:test:(5893.9072265625, tensor(1.5613))
INFO:16009:train:(542.4158935546875, tensor(0.2195))
INFO:16009:test:(5572.138671875, tensor(1.4594))
INFO:16010:train:(543.1417236328125, tensor(0.2197))
INFO:16010:test:(5433.3720703125, tensor(1.4232))
INFO:16011:train:(542.8429565429688, tensor(0.2199))
INFO:16011:test:(5917.26904296875, tensor(1.5520))
INFO:16012:train:(540.6640625, tensor(0.2195))
INFO:16012:test:(5594.31005859375, tensor(1.4596))
INFO:16013:train:(538.4341430664062, tensor(0.2193))
INFO:16013:test:(5752.97998046875, tensor(1.5007))
INFO:16014:train:(537.4244995117188, tensor(0.2194))
INFO:16014:test:(5619.37060546875, tensor(1.4823))
INFO:16015:train:(539.5112915039062, tensor(0.2194))
INFO:16015:test:(5503.0478515625, tensor(1.4384))
INFO:16016:train:(542.9835205078125, tensor(0.2198))
INFO:16016:test:(5596.24560546875, tensor(1.4478))
INFO:16017:train:(543.3306274414062, tensor(0.2195))
INFO:16017:test:(5444.17724609375, tensor(1.4171))
INFO:16018:train:(539.9380493164062, tensor(0.2197))
INFO:16018:test:(6150.9765625, tensor(1.6414))
INFO:16019:train:(538.1834716796875, tensor(0.2190))
INFO:16019:test:(6073.4248046875, tensor(1.6198))
INFO:16020:train:(537.2657470703125, tensor(0.2196))
INFO:16020:test:(5426.0419921875, tensor(1.4112))
INFO:16021:train:(542.1921997070312, tensor(0.2196))
INFO:16021:test:(5554.75048828125, tensor(1.4396))
INFO:16022:train:(542.6652221679688, tensor(0.2199))
INFO:16022:test:(5539.34326171875, tensor(1.4380))
INFO:16023:train:(545.3757934570312, tensor(0.2195))
INFO:16023:test:(5824.55810546875, tensor(1.5262))
INFO:16024:train:(544.5083618164062, tensor(0.2202))
INFO:16024:test:(5548.388671875, tensor(1.4474))
INFO:16025:train:(542.4334106445312, tensor(0.2192))
INFO:16025:test:(5484.28857421875, tensor(1.4265))
INFO:16026:train:(545.1091918945312, tensor(0.2201))
INFO:16026:test:(5498.12451171875, tensor(1.4380))
INFO:16027:train:(546.1410522460938, tensor(0.2197))
INFO:16027:test:(5533.29833984375, tensor(1.4370))
INFO:16028:train:(541.136962890625, tensor(0.2199))
INFO:16028:test:(5540.74365234375, tensor(1.4348))
INFO:16029:train:(539.7760009765625, tensor(0.2191))
INFO:16029:test:(5518.78515625, tensor(1.4372))
INFO:16030:train:(540.1074829101562, tensor(0.2195))
INFO:16030:test:(5498.66357421875, tensor(1.4338))
INFO:16031:train:(543.505615234375, tensor(0.2194))
INFO:16031:test:(5410.7333984375, tensor(1.4106))
INFO:16032:train:(543.4713134765625, tensor(0.2198))
INFO:16032:test:(5613.3544921875, tensor(1.4716))
INFO:16033:train:(540.3132934570312, tensor(0.2191))
INFO:16033:test:(5554.03955078125, tensor(1.4403))
INFO:16034:train:(538.4310302734375, tensor(0.2192))
INFO:16034:test:(5489.57958984375, tensor(1.4212))
INFO:16035:train:(540.1491088867188, tensor(0.2192))
INFO:16035:test:(5525.14599609375, tensor(1.4376))
INFO:16036:train:(541.134521484375, tensor(0.2196))
INFO:16036:test:(5854.31103515625, tensor(1.5308))
INFO:16037:train:(544.423583984375, tensor(0.2196))
INFO:16037:test:(5431.20703125, tensor(1.4085))
INFO:16038:train:(545.7776489257812, tensor(0.2198))
INFO:16038:test:(5631.68408203125, tensor(1.4854))
INFO:16039:train:(543.9854125976562, tensor(0.2196))
INFO:16039:test:(6039.232421875, tensor(1.6184))
INFO:16040:train:(541.8569946289062, tensor(0.2196))
INFO:16040:test:(5640.16552734375, tensor(1.4642))
INFO:16041:train:(540.3689575195312, tensor(0.2192))
INFO:16041:test:(5471.10107421875, tensor(1.4223))
INFO:16042:train:(539.3517456054688, tensor(0.2193))
INFO:16042:test:(5449.66162109375, tensor(1.4235))
INFO:16043:train:(541.5309448242188, tensor(0.2194))
INFO:16043:test:(5504.33251953125, tensor(1.4229))
INFO:16044:train:(541.6949462890625, tensor(0.2195))
INFO:16044:test:(5651.91357421875, tensor(1.4622))
INFO:16045:train:(542.1160888671875, tensor(0.2196))
INFO:16045:test:(5589.07421875, tensor(1.4598))
INFO:16046:train:(539.136962890625, tensor(0.2193))
INFO:16046:test:(5895.60205078125, tensor(1.5475))
INFO:16047:train:(539.8935546875, tensor(0.2189))
INFO:16047:test:(5447.43359375, tensor(1.4135))
INFO:16048:train:(540.6064453125, tensor(0.2196))
INFO:16048:test:(6038.1767578125, tensor(1.6034))
INFO:16049:train:(542.7289428710938, tensor(0.2195))
INFO:16049:test:(5970.6044921875, tensor(1.5936))
INFO:16050:train:(538.7642822265625, tensor(0.2192))
INFO:16050:test:(5476.59375, tensor(1.4211))
INFO:16051:train:(540.13330078125, tensor(0.2192))
INFO:16051:test:(5530.7265625, tensor(1.4368))
INFO:16052:train:(538.9862060546875, tensor(0.2192))
INFO:16052:test:(5649.1923828125, tensor(1.4714))
INFO:16053:train:(540.2006225585938, tensor(0.2192))
INFO:16053:test:(5523.58349609375, tensor(1.4400))
INFO:16054:train:(540.2953491210938, tensor(0.2193))
INFO:16054:test:(5599.39990234375, tensor(1.4651))
INFO:16055:train:(543.19921875, tensor(0.2195))
INFO:16055:test:(5944.8173828125, tensor(1.5902))
INFO:16056:train:(541.1958618164062, tensor(0.2196))
INFO:16056:test:(5579.28271484375, tensor(1.4482))
INFO:16057:train:(541.3682861328125, tensor(0.2193))
INFO:16057:test:(5453.22509765625, tensor(1.4167))
INFO:16058:train:(540.6272583007812, tensor(0.2195))
INFO:16058:test:(5483.7646484375, tensor(1.4216))
INFO:16059:train:(540.7085571289062, tensor(0.2189))
INFO:16059:test:(5483.166015625, tensor(1.4252))
INFO:16060:train:(541.0372314453125, tensor(0.2196))
INFO:16060:test:(6094.9970703125, tensor(1.6308))
INFO:16061:train:(543.00732421875, tensor(0.2192))
INFO:16061:test:(5435.431640625, tensor(1.4113))
INFO:16062:train:(541.7145385742188, tensor(0.2195))
INFO:16062:test:(5486.8818359375, tensor(1.4264))
INFO:16063:train:(541.2015991210938, tensor(0.2191))
INFO:16063:test:(5582.9814453125, tensor(1.4587))
INFO:16064:train:(540.0230712890625, tensor(0.2196))
INFO:16064:test:(5460.61474609375, tensor(1.4206))
INFO:16065:train:(542.038330078125, tensor(0.2192))
INFO:16065:test:(5534.74560546875, tensor(1.4459))
INFO:16066:train:(539.835693359375, tensor(0.2193))
INFO:16066:test:(5469.2412109375, tensor(1.4193))
INFO:16067:train:(537.2254638671875, tensor(0.2187))
INFO:16067:test:(5520.36669921875, tensor(1.4340))
INFO:16068:train:(539.8305053710938, tensor(0.2192))
INFO:16068:test:(5513.72314453125, tensor(1.4201))
INFO:16069:train:(542.092041015625, tensor(0.2190))
INFO:16069:test:(5466.59619140625, tensor(1.4243))
INFO:16070:train:(540.0323486328125, tensor(0.2193))
INFO:16070:test:(5510.66259765625, tensor(1.4239))
INFO:16071:train:(539.5183715820312, tensor(0.2189))
INFO:16071:test:(5481.6181640625, tensor(1.4270))
INFO:16072:train:(539.6420288085938, tensor(0.2193))
INFO:16072:test:(5532.10107421875, tensor(1.4382))
INFO:16073:train:(540.264404296875, tensor(0.2189))
INFO:16073:test:(5477.18603515625, tensor(1.4257))
INFO:16074:train:(538.4461059570312, tensor(0.2190))
INFO:16074:test:(5385.1884765625, tensor(1.3986))
INFO:16075:train:(538.7015380859375, tensor(0.2185))
INFO:16075:test:(5441.89404296875, tensor(1.4133))
INFO:16076:train:(539.2699584960938, tensor(0.2192))
INFO:16076:test:(5475.47802734375, tensor(1.4191))
INFO:16077:train:(538.4918212890625, tensor(0.2187))
INFO:16077:test:(5466.2529296875, tensor(1.4224))
INFO:16078:train:(537.7867431640625, tensor(0.2190))
INFO:16078:test:(5588.01220703125, tensor(1.4585))
INFO:16079:train:(541.4285888671875, tensor(0.2191))
INFO:16079:test:(5614.3212890625, tensor(1.4614))
INFO:16080:train:(541.06201171875, tensor(0.2191))
INFO:16080:test:(5410.796875, tensor(1.4113))
INFO:16081:train:(539.4432983398438, tensor(0.2190))
INFO:16081:test:(5499.2568359375, tensor(1.4213))
INFO:16082:train:(539.2830200195312, tensor(0.2189))
INFO:16082:test:(6008.4951171875, tensor(1.5886))
INFO:16083:train:(541.5581665039062, tensor(0.2191))
INFO:16083:test:(6094.7734375, tensor(1.6093))
INFO:16084:train:(542.7503662109375, tensor(0.2194))
INFO:16084:test:(5450.11376953125, tensor(1.4121))
INFO:16085:train:(538.713623046875, tensor(0.2189))
INFO:16085:test:(6027.130859375, tensor(1.6101))
INFO:16086:train:(537.7003173828125, tensor(0.2187))
INFO:16086:test:(5483.736328125, tensor(1.4197))
INFO:16087:train:(540.0023193359375, tensor(0.2193))
INFO:16087:test:(5469.00146484375, tensor(1.4171))
INFO:16088:train:(538.3785400390625, tensor(0.2187))
INFO:16088:test:(5583.08935546875, tensor(1.4537))
INFO:16089:train:(537.8278198242188, tensor(0.2187))
INFO:16089:test:(5419.0146484375, tensor(1.4025))
INFO:16090:train:(540.1268310546875, tensor(0.2187))
INFO:16090:test:(5480.3330078125, tensor(1.4273))
INFO:16091:train:(541.8626708984375, tensor(0.2193))
INFO:16091:test:(5561.3388671875, tensor(1.4415))
INFO:16092:train:(540.4082641601562, tensor(0.2187))
INFO:16092:test:(5269.43505859375, tensor(1.3727))
INFO:16093:train:(539.9277954101562, tensor(0.2193))
INFO:16093:test:(5530.46630859375, tensor(1.4215))
INFO:16094:train:(540.2637939453125, tensor(0.2188))
INFO:16094:test:(5481.02587890625, tensor(1.4304))
INFO:16095:train:(543.4998168945312, tensor(0.2192))
INFO:16095:test:(5897.16162109375, tensor(1.5618))
INFO:16096:train:(538.992919921875, tensor(0.2188))
INFO:16096:test:(5497.32470703125, tensor(1.4289))
INFO:16097:train:(540.616455078125, tensor(0.2188))
INFO:16097:test:(6059.28076171875, tensor(1.6087))
INFO:16098:train:(540.9248657226562, tensor(0.2191))
INFO:16098:test:(5520.56494140625, tensor(1.4282))
INFO:16099:train:(539.2141723632812, tensor(0.2186))
INFO:16099:test:(6217.4453125, tensor(1.6604))
INFO:16100:train:(542.2886352539062, tensor(0.2195))
INFO:16100:test:(5520.6884765625, tensor(1.4308))
INFO:16101:train:(545.7539672851562, tensor(0.2189))
INFO:16101:test:(5490.1474609375, tensor(1.4271))
INFO:16102:train:(541.5216064453125, tensor(0.2194))
INFO:16102:test:(6176.61767578125, tensor(1.6517))
INFO:16103:train:(541.850830078125, tensor(0.2188))
INFO:16103:test:(5408.94140625, tensor(1.4072))
INFO:16104:train:(539.1502685546875, tensor(0.2189))
INFO:16104:test:(6103.79931640625, tensor(1.6213))
INFO:16105:train:(539.6634521484375, tensor(0.2187))
INFO:16105:test:(5502.6015625, tensor(1.4302))
INFO:16106:train:(539.025390625, tensor(0.2190))
INFO:16106:test:(6048.44775390625, tensor(1.5973))
INFO:16107:train:(536.4150390625, tensor(0.2186))
INFO:16107:test:(5398.1142578125, tensor(1.3989))
INFO:16108:train:(537.4254150390625, tensor(0.2185))
INFO:16108:test:(5404.94140625, tensor(1.4111))
INFO:16109:train:(541.3508911132812, tensor(0.2191))
INFO:16109:test:(5499.71826171875, tensor(1.4254))
INFO:16110:train:(539.0881958007812, tensor(0.2187))
INFO:16110:test:(5398.4609375, tensor(1.4061))
INFO:16111:train:(541.577880859375, tensor(0.2189))
INFO:16111:test:(6167.5986328125, tensor(1.6389))
INFO:16112:train:(540.9149780273438, tensor(0.2189))
INFO:16112:test:(5467.65234375, tensor(1.4203))
INFO:16113:train:(540.5364379882812, tensor(0.2188))
INFO:16113:test:(5539.5986328125, tensor(1.4457))
INFO:16114:train:(539.5164184570312, tensor(0.2189))
INFO:16114:test:(5395.58056640625, tensor(1.3950))
INFO:16115:train:(539.70947265625, tensor(0.2185))
INFO:16115:test:(5406.693359375, tensor(1.3994))
INFO:16116:train:(540.3356323242188, tensor(0.2191))
INFO:16116:test:(5576.70849609375, tensor(1.4380))
INFO:16117:train:(542.3541870117188, tensor(0.2188))
INFO:16117:test:(5448.904296875, tensor(1.4126))
INFO:16118:train:(539.0969848632812, tensor(0.2190))
INFO:16118:test:(5586.404296875, tensor(1.4498))
INFO:16119:train:(540.7939453125, tensor(0.2187))
INFO:16119:test:(5449.1943359375, tensor(1.4113))
INFO:16120:train:(540.5765991210938, tensor(0.2193))
INFO:16120:test:(6077.484375, tensor(1.6363))
INFO:16121:train:(540.3036499023438, tensor(0.2185))
INFO:16121:test:(5503.97021484375, tensor(1.4248))
INFO:16122:train:(542.0577392578125, tensor(0.2192))
INFO:16122:test:(5510.00830078125, tensor(1.4338))
INFO:16123:train:(543.4790649414062, tensor(0.2189))
INFO:16123:test:(5978.1845703125, tensor(1.5699))
INFO:16124:train:(539.2113647460938, tensor(0.2187))
INFO:16124:test:(5576.01708984375, tensor(1.4385))
INFO:16125:train:(540.3994140625, tensor(0.2188))
INFO:16125:test:(5452.4912109375, tensor(1.4182))
INFO:16126:train:(535.25927734375, tensor(0.2185))
INFO:16126:test:(5500.94921875, tensor(1.4324))
INFO:16127:train:(539.3270263671875, tensor(0.2185))
INFO:16127:test:(5409.02978515625, tensor(1.4056))
INFO:16128:train:(542.44970703125, tensor(0.2189))
INFO:16128:test:(5470.3134765625, tensor(1.4194))
INFO:16129:train:(537.9215087890625, tensor(0.2187))
INFO:16129:test:(5499.3251953125, tensor(1.4289))
INFO:16130:train:(539.8007202148438, tensor(0.2185))
INFO:16130:test:(5516.71923828125, tensor(1.4296))
INFO:16131:train:(540.6819458007812, tensor(0.2189))
INFO:16131:test:(5808.90576171875, tensor(1.5573))
INFO:16132:train:(539.8319702148438, tensor(0.2187))
INFO:16132:test:(5478.7177734375, tensor(1.4349))
INFO:16133:train:(538.7523193359375, tensor(0.2187))
INFO:16133:test:(5477.501953125, tensor(1.4256))
INFO:16134:train:(536.7510986328125, tensor(0.2184))
INFO:16134:test:(5579.3701171875, tensor(1.4481))
INFO:16135:train:(541.45458984375, tensor(0.2187))
INFO:16135:test:(5474.51318359375, tensor(1.4222))
INFO:16136:train:(537.63525390625, tensor(0.2186))
INFO:16136:test:(5475.62890625, tensor(1.4252))
INFO:16137:train:(539.1566162109375, tensor(0.2186))
INFO:16137:test:(5451.1171875, tensor(1.4178))
INFO:16138:train:(538.5682373046875, tensor(0.2184))
INFO:16138:test:(5441.5927734375, tensor(1.4140))
INFO:16139:train:(538.0253295898438, tensor(0.2185))
INFO:16139:test:(5451.30810546875, tensor(1.4207))
INFO:16140:train:(535.1265869140625, tensor(0.2185))
INFO:16140:test:(5780.92578125, tensor(1.5128))
INFO:16141:train:(536.9156494140625, tensor(0.2181))
INFO:16141:test:(5427.4736328125, tensor(1.4118))
INFO:16142:train:(541.6246337890625, tensor(0.2188))
INFO:16142:test:(5483.2822265625, tensor(1.4254))
INFO:16143:train:(540.523681640625, tensor(0.2183))
INFO:16143:test:(5583.50537109375, tensor(1.4515))
INFO:16144:train:(537.4800415039062, tensor(0.2188))
INFO:16144:test:(5859.2470703125, tensor(1.5484))
INFO:16145:train:(538.8799438476562, tensor(0.2183))
INFO:16145:test:(5414.27001953125, tensor(1.4101))
INFO:16146:train:(539.1310424804688, tensor(0.2190))
INFO:16146:test:(5395.7255859375, tensor(1.3959))
INFO:16147:train:(539.7705078125, tensor(0.2183))
INFO:16147:test:(5470.7509765625, tensor(1.4240))
INFO:16148:train:(537.8129272460938, tensor(0.2186))
INFO:16148:test:(5532.21435546875, tensor(1.4275))
INFO:16149:train:(540.875, tensor(0.2184))
INFO:16149:test:(5492.09716796875, tensor(1.4408))
INFO:16150:train:(538.6493530273438, tensor(0.2188))
INFO:16150:test:(5901.83984375, tensor(1.5646))
INFO:16151:train:(535.0531616210938, tensor(0.2180))
INFO:16151:test:(5409.7666015625, tensor(1.4125))
INFO:16152:train:(536.7260131835938, tensor(0.2186))
INFO:16152:test:(5558.04052734375, tensor(1.4533))
INFO:16153:train:(540.3745727539062, tensor(0.2185))
INFO:16153:test:(5429.62646484375, tensor(1.4138))
INFO:16154:train:(538.1329345703125, tensor(0.2186))
INFO:16154:test:(5508.29443359375, tensor(1.4255))
INFO:16155:train:(537.7733154296875, tensor(0.2182))
INFO:16155:test:(5447.3916015625, tensor(1.4221))
INFO:16156:train:(538.8618774414062, tensor(0.2187))
INFO:16156:test:(6117.95068359375, tensor(1.6455))
INFO:16157:train:(538.3244018554688, tensor(0.2181))
INFO:16157:test:(5792.75927734375, tensor(1.5332))
INFO:16158:train:(534.4003295898438, tensor(0.2182))
INFO:16158:test:(5487.251953125, tensor(1.4183))
INFO:16159:train:(537.7081909179688, tensor(0.2183))
INFO:16159:test:(5409.36279296875, tensor(1.4112))
INFO:16160:train:(540.1668701171875, tensor(0.2186))
INFO:16160:test:(5525.79150390625, tensor(1.4397))
INFO:16161:train:(538.2890625, tensor(0.2182))
INFO:16161:test:(5452.775390625, tensor(1.4185))
INFO:16162:train:(537.8710327148438, tensor(0.2186))
INFO:16162:test:(5458.49267578125, tensor(1.4165))
INFO:16163:train:(538.9094848632812, tensor(0.2183))
INFO:16163:test:(5482.57373046875, tensor(1.4229))
INFO:16164:train:(539.290771484375, tensor(0.2188))
INFO:16164:test:(5500.14599609375, tensor(1.4225))
INFO:16165:train:(539.0179443359375, tensor(0.2182))
INFO:16165:test:(5438.3173828125, tensor(1.4166))
INFO:16166:train:(538.5565795898438, tensor(0.2184))
INFO:16166:test:(5478.9228515625, tensor(1.4257))
INFO:16167:train:(538.1964111328125, tensor(0.2182))
INFO:16167:test:(5469.166015625, tensor(1.4313))
INFO:16168:train:(533.8986206054688, tensor(0.2182))
INFO:16168:test:(5509.40380859375, tensor(1.4197))
INFO:16169:train:(534.416015625, tensor(0.2178))
INFO:16169:test:(5530.61279296875, tensor(1.4412))
INFO:16170:train:(536.8158569335938, tensor(0.2187))
INFO:16170:test:(5535.4189453125, tensor(1.4373))
INFO:16171:train:(542.5465698242188, tensor(0.2182))
INFO:16171:test:(5535.12646484375, tensor(1.4428))
INFO:16172:train:(537.7672729492188, tensor(0.2186))
INFO:16172:test:(5501.998046875, tensor(1.4300))
INFO:16173:train:(536.5075073242188, tensor(0.2181))
INFO:16173:test:(5512.40283203125, tensor(1.4313))
INFO:16174:train:(535.161865234375, tensor(0.2182))
INFO:16174:test:(5488.99169921875, tensor(1.4308))
INFO:16175:train:(537.1743774414062, tensor(0.2181))
INFO:16175:test:(5703.65478515625, tensor(1.4707))
INFO:16176:train:(535.4396362304688, tensor(0.2184))
INFO:16176:test:(5545.99951171875, tensor(1.4421))
INFO:16177:train:(536.8672485351562, tensor(0.2180))
INFO:16177:test:(5522.88134765625, tensor(1.4366))
INFO:16178:train:(536.0242919921875, tensor(0.2179))
INFO:16178:test:(5490.02685546875, tensor(1.4302))
INFO:16179:train:(534.9175415039062, tensor(0.2177))
INFO:16179:test:(5516.2685546875, tensor(1.4424))
INFO:16180:train:(535.2322387695312, tensor(0.2181))
INFO:16180:test:(5471.07568359375, tensor(1.4250))
INFO:16181:train:(539.2355346679688, tensor(0.2182))
INFO:16181:test:(5567.0859375, tensor(1.4504))
INFO:16182:train:(537.29248046875, tensor(0.2183))
INFO:16182:test:(5542.24365234375, tensor(1.4387))
INFO:16183:train:(535.524169921875, tensor(0.2183))
INFO:16183:test:(5578.65234375, tensor(1.4467))
INFO:16184:train:(536.1278076171875, tensor(0.2178))
INFO:16184:test:(5521.92626953125, tensor(1.4347))
INFO:16185:train:(537.0673828125, tensor(0.2180))
INFO:16185:test:(5531.8916015625, tensor(1.4416))
INFO:16186:train:(537.9900512695312, tensor(0.2181))
INFO:16186:test:(5508.927734375, tensor(1.4364))
INFO:16187:train:(538.0979614257812, tensor(0.2183))
INFO:16187:test:(5514.72216796875, tensor(1.4309))
INFO:16188:train:(537.6613159179688, tensor(0.2181))
INFO:16188:test:(5499.6494140625, tensor(1.4334))
INFO:16189:train:(535.7237548828125, tensor(0.2181))
INFO:16189:test:(5680.3359375, tensor(1.4675))
INFO:16190:train:(535.5772705078125, tensor(0.2182))
INFO:16190:test:(5475.18310546875, tensor(1.4250))
INFO:16191:train:(538.2240600585938, tensor(0.2179))
INFO:16191:test:(5545.4384765625, tensor(1.4373))
INFO:16192:train:(538.2416381835938, tensor(0.2184))
INFO:16192:test:(5475.7314453125, tensor(1.4196))
INFO:16193:train:(537.6260375976562, tensor(0.2179))
INFO:16193:test:(5465.62646484375, tensor(1.4228))
INFO:16194:train:(536.1026611328125, tensor(0.2181))
INFO:16194:test:(5542.3984375, tensor(1.4381))
INFO:16195:train:(537.8165283203125, tensor(0.2178))
INFO:16195:test:(5502.11474609375, tensor(1.4278))
INFO:16196:train:(538.4102783203125, tensor(0.2184))
INFO:16196:test:(5471.97900390625, tensor(1.4286))
INFO:16197:train:(537.1361694335938, tensor(0.2180))
INFO:16197:test:(5481.78466796875, tensor(1.4264))
INFO:16198:train:(534.7816772460938, tensor(0.2179))
INFO:16198:test:(5478.03173828125, tensor(1.4298))
INFO:16199:train:(537.0421142578125, tensor(0.2178))
INFO:16199:test:(5546.59521484375, tensor(1.4407))
INFO:16200:train:(537.5379638671875, tensor(0.2181))
INFO:16200:test:(5440.7314453125, tensor(1.4183))
INFO:16201:train:(537.8311157226562, tensor(0.2180))
INFO:16201:test:(5464.60009765625, tensor(1.4289))
INFO:16202:train:(535.689208984375, tensor(0.2180))
INFO:16202:test:(5425.1484375, tensor(1.4082))
INFO:16203:train:(537.0113525390625, tensor(0.2178))
INFO:16203:test:(5560.63037109375, tensor(1.4489))
INFO:16204:train:(535.0098876953125, tensor(0.2179))
INFO:16204:test:(5476.8388671875, tensor(1.4133))
INFO:16205:train:(533.4600830078125, tensor(0.2177))
INFO:16205:test:(5522.65234375, tensor(1.4422))
INFO:16206:train:(536.704345703125, tensor(0.2181))
INFO:16206:test:(5494.064453125, tensor(1.4243))
INFO:16207:train:(538.15625, tensor(0.2180))
INFO:16207:test:(5499.94287109375, tensor(1.4330))
INFO:16208:train:(536.9425659179688, tensor(0.2182))
INFO:16208:test:(5587.19287109375, tensor(1.4474))
INFO:16209:train:(541.3357543945312, tensor(0.2183))
INFO:16209:test:(5525.75830078125, tensor(1.4409))
INFO:16210:train:(537.6730346679688, tensor(0.2179))
INFO:16210:test:(5452.86328125, tensor(1.4202))
INFO:16211:train:(535.8733520507812, tensor(0.2180))
INFO:16211:test:(5500.02587890625, tensor(1.4326))
INFO:16212:train:(536.232421875, tensor(0.2179))
INFO:16212:test:(5494.49462890625, tensor(1.4235))
INFO:16213:train:(535.2589111328125, tensor(0.2177))
INFO:16213:test:(5475.5537109375, tensor(1.4267))
INFO:16214:train:(534.6168212890625, tensor(0.2180))
INFO:16214:test:(5446.33984375, tensor(1.4153))
INFO:16215:train:(536.4141235351562, tensor(0.2177))
INFO:16215:test:(5469.15283203125, tensor(1.4205))
INFO:16216:train:(535.404052734375, tensor(0.2179))
INFO:16216:test:(6091.39599609375, tensor(1.6180))
INFO:16217:train:(537.3280639648438, tensor(0.2178))
INFO:16217:test:(5513.2197265625, tensor(1.4321))
INFO:16218:train:(535.3117065429688, tensor(0.2182))
INFO:16218:test:(5578.47900390625, tensor(1.4394))
INFO:16219:train:(537.2667846679688, tensor(0.2178))
INFO:16219:test:(5454.65966796875, tensor(1.4132))
INFO:16220:train:(540.7243041992188, tensor(0.2187))
INFO:16220:test:(5615.2236328125, tensor(1.4542))
INFO:16221:train:(539.8736572265625, tensor(0.2178))
INFO:16221:test:(5457.7080078125, tensor(1.4161))
INFO:16222:train:(536.9520263671875, tensor(0.2180))
INFO:16222:test:(5465.55029296875, tensor(1.4268))
INFO:16223:train:(539.9158325195312, tensor(0.2182))
INFO:16223:test:(5534.68017578125, tensor(1.4445))
INFO:16224:train:(539.21923828125, tensor(0.2183))
INFO:16224:test:(5422.759765625, tensor(1.4152))
INFO:16225:train:(539.8279418945312, tensor(0.2176))
INFO:16225:test:(5489.73828125, tensor(1.4313))
INFO:16226:train:(537.1183471679688, tensor(0.2181))
INFO:16226:test:(5439.27734375, tensor(1.4108))
INFO:16227:train:(535.718505859375, tensor(0.2175))
INFO:16227:test:(5522.58349609375, tensor(1.4338))
INFO:16228:train:(535.19091796875, tensor(0.2180))
INFO:16228:test:(5450.9599609375, tensor(1.4198))
INFO:16229:train:(536.2865600585938, tensor(0.2177))
INFO:16229:test:(5444.880859375, tensor(1.4135))
INFO:16230:train:(536.15234375, tensor(0.2179))
INFO:16230:test:(5441.78662109375, tensor(1.4089))
INFO:16231:train:(536.2859497070312, tensor(0.2175))
INFO:16231:test:(5487.4658203125, tensor(1.4267))
INFO:16232:train:(536.7728271484375, tensor(0.2180))
INFO:16232:test:(5482.650390625, tensor(1.4269))
INFO:16233:train:(536.8450927734375, tensor(0.2178))
INFO:16233:test:(5497.20263671875, tensor(1.4300))
INFO:16234:train:(535.9339599609375, tensor(0.2178))
INFO:16234:test:(5441.24365234375, tensor(1.4164))
INFO:16235:train:(536.83544921875, tensor(0.2178))
INFO:16235:test:(5608.8984375, tensor(1.4534))
INFO:16236:train:(535.4932250976562, tensor(0.2176))
INFO:16236:test:(5435.41064453125, tensor(1.4142))
INFO:16237:train:(538.3284912109375, tensor(0.2179))
INFO:16237:test:(5524.0263671875, tensor(1.4394))
INFO:16238:train:(539.2832641601562, tensor(0.2181))
INFO:16238:test:(5514.4716796875, tensor(1.4354))
INFO:16239:train:(536.8241577148438, tensor(0.2177))
INFO:16239:test:(5466.544921875, tensor(1.4113))
INFO:16240:train:(534.628662109375, tensor(0.2177))
